code_site,libelle_site,type_site,coordonnee_x_site,coordonnee_y_site,code_projection,longitude_site,latitude_site,altitude_site,code_systeme_alti_site,surface_bv,statut_site,premier_mois_etiage_site,premier_mois_annee_hydro_site,influence_generale_site,code_entite_hydro_site,code_troncon_hydro_site,code_commune_site,code_zone_hydro_site,libelle_commune,code_departement,code_region,libelle_region,code_cours_eau,libelle_cours_eau,uri_cours_eau,grandeur_hydro,date_maj_site,date_premiere_donnee_dispo_site,commentaire_influence_generale_site,commentaire_site,type_contexte_loi_stat_site,type_loi_site,libelle_departement,geometry
12360001,La rivière Deshaies à Deshaies,REEL,630037.2,1802145.57,39,-61.782868367,16.29672549,140.0,11.0,2.0,1,12,7,0.0,12360100,12364443,['97111'],1236,['DESHAIES'],['971'],['01'],['GUADELOUPE'],12360100,Rivière Deshaies,http://id.eaufrance.fr/CEA/12360100,Q,2022-04-28T00:00:00Z,,,,,,['GUADELOUPE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.78286836686461, 16.296725490357183]}"
13110001,[ravine Bacadore] aux Abymes,REEL,659392.0,1797811.0,39,-61.508468286,16.255793409,,,,1,12,7,2.0,00000000,00000000,['97101'],1311,['ABYMES'],['971'],['01'],['GUADELOUPE'],00000000,,http://id.eaufrance.fr/CEA/00000000,Q,2022-04-27T00:00:00Z,,,,,,['GUADELOUPE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.50846828584831, 16.255793408755437]}"
13320001,La ravine des Coudes [MAE] à Morne-à-l'Eau,REEL,666558.87,1805997.51,39,-61.440836092,16.329290583,3.27,11.0,25.0,2,12,7,0.0,133-0020,13324341,['97116'],1332,"[""MORNE-A-L'EAU""]",['971'],['01'],['GUADELOUPE'],133-0020,Ravine des Coudes,http://id.eaufrance.fr/CEA/133-0020,Q,2022-04-28T00:00:00Z,,Seuil sur une ravine sèche en l'absence de pluie.,,,,['GUADELOUPE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.44083609182505, 16.329290582825912]}"
13500001,[ravine Gaschet] à Petit-Canal,REEL,666458.0,1813872.0,39,-61.441215057,16.40045727,,,,1,12,7,2.0,00000000,00000000,['97119'],1350,['PETIT-CANAL'],['971'],['01'],['GUADELOUPE'],00000000,,http://id.eaufrance.fr/CEA/00000000,Q,2022-04-27T00:00:00Z,,,,,,['GUADELOUPE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.44121505665816, 16.400457270109854]}"
13550001,[ravine Gaschet] à Port-Louis [Pont RN 6],REEL,660257.0,1814214.0,39,-61.49924553,16.403970454,,,,1,12,7,2.0,00000000,00000000,['97122'],1355,['PORT-LOUIS'],['971'],['01'],['GUADELOUPE'],00000000,,http://id.eaufrance.fr/CEA/00000000,Q,2023-02-03T00:00:00Z,,,,,,['GUADELOUPE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.49924553048831, 16.403970454468233]}"
13550002,[ravine Gaschet] à Port-Louis [Retenue Gachet],REEL,661420.0,1815500.0,39,-61.488267384,16.415513864,,,,1,12,7,2.0,00000000,00000000,['97122'],1355,['PORT-LOUIS'],['971'],['01'],['GUADELOUPE'],00000000,,http://id.eaufrance.fr/CEA/00000000,Q,2022-04-27T00:00:00Z,,,,,,['GUADELOUPE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.48826738427642, 16.41551386405182]}"
13620001,[ravine Cassis] à Port-Louis [ravine Cassis],REEL,659192.0,1818323.0,39,-61.508933348,16.441174358,,,,1,12,7,2.0,00000000,00000000,['97122'],1362,['PORT-LOUIS'],['971'],['01'],['GUADELOUPE'],00000000,,http://id.eaufrance.fr/CEA/00000000,Q,2022-04-27T00:00:00Z,,,,,,['GUADELOUPE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.50893334751797, 16.44117435821539]}"
14220001,[ravine Gardel] au Moule,REEL,679203.0,1804184.0,39,-61.322648953,16.311995675,,,,1,12,7,2.0,00000000,00000000,['97117'],1422,['MOULE'],['971'],['01'],['GUADELOUPE'],00000000,,http://id.eaufrance.fr/CEA/00000000,Q,2022-04-27T00:00:00Z,,,,,,['GUADELOUPE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.322648953434935, 16.31199567500255]}"
15300001,[Ravine Bombo] à Sainte-Anne,REEL,673224.0,1797554.0,39,-61.3790885,16.252520424,,,,1,12,7,2.0,00000000,00000000,['97128'],1530,['SAINTE-ANNE'],['971'],['01'],['GUADELOUPE'],00000000,,http://id.eaufrance.fr/CEA/00000000,Q,2022-04-27T00:00:00Z,,,,,,['GUADELOUPE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.37908849962964, 16.25252042359532]}"
15420001,[Grande Ravine] au Gosier [Pont RN 4],REEL,660559.0,1793576.0,39,-61.497841135,16.217444195,,,,1,12,7,2.0,00000000,00000000,['97113'],1542,['GOSIER'],['971'],['01'],['GUADELOUPE'],00000000,,http://id.eaufrance.fr/CEA/00000000,Q,2023-02-03T00:00:00Z,,,,,,['GUADELOUPE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.497841134517834, 16.21744419481349]}"
16410001,[rivière Saint Louis] à Saint-Louis [Marie-Galante],REEL,683082.0,1762504.0,39,-61.289587036,15.935073394,,,,1,12,7,2.0,00000000,00000000,['97126'],1641,['SAINT-LOUIS'],['971'],['01'],['GUADELOUPE'],00000000,,http://id.eaufrance.fr/CEA/00000000,Q,2022-04-27T00:00:00Z,,,,,,['GUADELOUPE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.28958703635636, 15.93507339374456]}"
20140001,La rivière de l'Anse Céron au Prêcheur,REEL,690943.6880707,1640446.0851598,39,-61.225533373,14.831497784,,,5.0,1,1,9,4.0,20140700,20140700,['97219'],2014,['PRECHEUR'],['972'],['02'],['MARTINIQUE'],20140700,Rivière de l'Anse Céron,http://id.eaufrance.fr/CEA/20140700,Q,2020-07-22T00:00:00Z,,Station sous l'influence de la mer en hautes eaux,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.225533373067734, 14.831497784228842]}"
21010001,La Grande Rivière à Grand'Rivière [Bourg Grand Rivière],REEL,695994.8861052,1645096.7875032,39,-61.178256371,14.873158238,,,10.0,1,1,9,0.0,21010860,21010860,"['97211', '97211']",2101,"[""GRAND'RIVIERE"", ""GRAND'RIVIERE""]","['972', '972']","['02', '02']","['MARTINIQUE', 'MARTINIQUE']",21010860,Grande Rivière,http://id.eaufrance.fr/CEA/21010860,Q,2020-09-09T00:00:00Z,,,,,,"['MARTINIQUE', 'MARTINIQUE']","{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.178256371193136, 14.873158237583203]}"
21010002,La Grande Rivière à Grand'Rivière [Grand-riviére],REEL,-6364086.5812606,5967626.6313135,26,-61.175958825,14.870357658,,,,1,1,1,1.0,21010860,21010860,,2101,,,,,21010860,Grande Rivière,http://id.eaufrance.fr/CEA/21010860,Q,2021-11-03T00:00:00Z,,,,,,,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.175958824672726, 14.87035765755318]}"
21130001,La rivière Capot au Morne-Rouge [Mackintosh],REEL,703325.0,1634475.0,39,-61.11098285,14.776624396,,,,1,1,9,0.0,211-0560,21130560,['97218'],2113,['MORNE-ROUGE'],['972'],['02'],['MARTINIQUE'],211-0560,Rivière Capot,http://id.eaufrance.fr/CEA/211-0560,Q,2020-07-02T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.1109828503568, 14.77662439589137]}"
21130002,La rivière Capot au Morne-Rouge [mackintosh],REEL,-6367528.9826564,5954291.8730628,26,-61.116639324,14.778259074,,,,1,1,1,1.0,211-0560,21130560,,2113,,,,,211-0560,Rivière Capot,http://id.eaufrance.fr/CEA/211-0560,Q,2021-11-08T00:00:00Z,,,,,,,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.11663932370174, 14.778259073940493]}"
21150001,La rivière Capot au Lorrain [Saut Babin],REEL,703775.0,1638400.0,39,-61.106495975,14.812058121,,,,1,1,9,0.0,211-0560,21150560,['97214'],2115,['LORRAIN'],['972'],['02'],['MARTINIQUE'],211-0560,Rivière Capot,http://id.eaufrance.fr/CEA/211-0560,Q,2020-07-02T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.10649597521595, 14.81205812137268]}"
21150002,La rivière Capot au Lorrain [Vivé-capot],REEL,704838.0959403,1640600.5872589,39,-61.096447645,14.831861995,,,,1,1,1,1.0,211-0560,21150560,['97214'],2115,['LORRAIN'],['972'],['02'],['MARTINIQUE'],211-0560,Rivière Capot,http://id.eaufrance.fr/CEA/211-0560,Q,2022-07-06T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.09644764547555, 14.831861995396519]}"
21160001,La rivière Pirogue au Lorrain [Pont Desgrottes],REEL,704280.0,1637600.0,39,-61.101868228,14.804790393,,,8.0,1,1,9,0.0,21160950,21160950,['97214'],2116,['LORRAIN'],['972'],['02'],['MARTINIQUE'],21160950,Rvière Pirogue,http://id.eaufrance.fr/CEA/21160950,Q,2020-07-02T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.10186822776249, 14.804790393484376]}"
21170001,La rivière Falaise au Lorrain [riv-falaise],REEL,-6360882.709518,5957168.6817629,26,-61.096474684,14.831929777,,,,1,1,1,1.0,21170290,21170290,,2117,,,,,21170290,Rivière Falaise,http://id.eaufrance.fr/CEA/21170290,Q,2021-11-08T00:00:00Z,,,,,,,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.09647468396426, 14.831929777172125]}"
22050001,La rivière du Lorrain au Lorrain [SCNA],REEL,709287.3331782,1635802.6765488,39,-61.055504668,14.788161638,,,26.0,1,1,9,0.0,220-1300,22051300,['97214'],2205,['LORRAIN'],['972'],['02'],['MARTINIQUE'],220-1300,Rivière du Lorrain,http://id.eaufrance.fr/CEA/220-1300,Q,2020-11-18T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.0555046682309, 14.788161638123762]}"
22050002,La rivière du Lorrain au Lorrain [confluence Pirogue],REEL,708900.0,1634875.0,39,-61.059176417,14.779809287,,,,1,1,9,0.0,220-1300,22051300,['97214'],2205,['LORRAIN'],['972'],['02'],['MARTINIQUE'],220-1300,Rivière du Lorrain,http://id.eaufrance.fr/CEA/220-1300,Q,2020-07-02T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.05917641727554, 14.779809287291522]}"
22050003,La rivière du Lorrain au Lorrain [Pont de la Pirogue],REEL,709110.0,1636750.0,39,-61.057075397,14.796735688,,,29.0,1,1,9,0.0,220-1300,22051300,['97214'],2205,['LORRAIN'],['972'],['02'],['MARTINIQUE'],220-1300,Rivière du Lorrain,http://id.eaufrance.fr/CEA/220-1300,Q,2020-07-02T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.0570753973683, 14.79673568840096]}"
22110001,La rivière de Bezaudin à Sainte-Marie [Sainte-Marie],REEL,714531.4418025,1634174.6127974,39,-61.006936513,14.773034836,,,,1,1,1,1.0,221-1460,22111460,['97228'],2211,['SAINTE-MARIE'],['972'],['02'],['MARTINIQUE'],221-1460,Rivière de Bezaudin,http://id.eaufrance.fr/CEA/221-1460,Q,2022-07-06T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.006936512765414, 14.773034836269776]}"
22210001,La rivière du Galion Bras Gommier Percé à Gros-Morne [Bras-Gommier],REEL,711231.442077,1629479.1881969,39,-61.037961962,14.730869121,,,1.0,1,1,9,0.0,22211630,22211630,['97212'],2221,['GROS-MORNE'],['972'],['02'],['MARTINIQUE'],22211630,Rivière du Galion Bras Gommier Percé,http://id.eaufrance.fr/CEA/22211630,Q,2020-11-18T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.037961961802104, 14.730869120836623]}"
22250001,La rivière du Galion à la Trinité [Grand Galion],REEL,719605.3756395,1628019.5337301,39,-60.960337268,14.717007964,,,36.0,1,1,9,0.0,22251791,22251791,['97230'],2225,['TRINITE'],['972'],['02'],['MARTINIQUE'],22251791,Rivière du Galion,http://id.eaufrance.fr/CEA/22251791,Q,2020-11-18T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-60.96033726752382, 14.717007963646392]}"
22250002,La rivière du Galion à la Trinité [Bassignac],REEL,716615.0,1629484.0,39,-60.98797774,14.730483451,,,,1,1,9,0.0,222-1790,22251790,['97230'],2225,['TRINITE'],['972'],['02'],['MARTINIQUE'],222-1790,Rivière du Galion,http://id.eaufrance.fr/CEA/222-1790,Q,2020-07-08T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-60.98797774021621, 14.730483450905444]}"
22250003,La rivière du Galion à la Trinité [bassignac],REEL,717291.4069539,1629383.5905091,39,-60.981706085,14.729521489,,,,1,1,1,1.0,222-1790,22251790,['97230'],2225,['TRINITE'],['972'],['02'],['MARTINIQUE'],222-1790,Rivière du Galion,http://id.eaufrance.fr/CEA/222-1790,Q,2022-07-06T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-60.98170608450051, 14.729521489022723]}"
22280001,La rivière Épinette à la Trinité [college-st-juste],REEL,-6358304.9274289,5937114.5705422,26,-60.964206336,14.737689751,,,,1,1,1,1.0,22280300,22280300,,2228,,,,,22280300,Rivière Épinette,http://id.eaufrance.fr/CEA/22280300,Q,2021-11-09T00:00:00Z,,,,,,,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-60.96420633618941, 14.737689750838076]}"
23010001,La rivière Dumauzé à Fort-de-France [Didier],REEL,705383.0,1621773.0,39,-61.09286828,14.6616867,,,4.0,1,1,9,0.0,23010580,23010580,['97209'],2301,['FORT-DE-FRANCE'],['972'],['02'],['MARTINIQUE'],23010580,Rivière Dumauzé,http://id.eaufrance.fr/CEA/23010580,Q,2020-07-08T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.09286827957069, 14.661686699816888]}"
23010002,La rivière Dumauzé à Fort-de-France [Absalon],REEL,704871.0,1623436.0,39,-61.097490855,14.676753304,,,10.0,1,1,9,0.0,23010580,23010580,['97209'],2301,['FORT-DE-FRANCE'],['972'],['02'],['MARTINIQUE'],23010580,Rivière Dumauzé,http://id.eaufrance.fr/CEA/23010580,Q,2020-07-08T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.0974908554354, 14.676753303631918]}"
23020001,La rivière Case-Navire à Schœlcher [Anse Madame],REEL,704623.7801852,1616985.7690844,39,-61.100287937,14.618484551,,,15.0,1,1,9,0.0,230-0730,23020730,['97229'],2302,['SCHŒLCHER'],['972'],['02'],['MARTINIQUE'],230-0730,Rivière Case-Navire,http://id.eaufrance.fr/CEA/230-0730,Q,2020-09-09T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.10028793672487, 14.618484550646063]}"
23020002,La rivière Case-Navire à Schœlcher [Fond Rousseau],REEL,704875.0,1617875.0,39,-61.097887359,14.626501082,,,,1,1,9,0.0,230-0730,23020730,['97229'],2302,['SCHŒLCHER'],['972'],['02'],['MARTINIQUE'],230-0730,Rivière Case-Navire,http://id.eaufrance.fr/CEA/230-0730,Q,2020-07-08T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.09788735926158, 14.626501082151654]}"
23020003,La rivière Case-Navire à Schœlcher [case navire],REEL,704649.419555,1616916.1313375,39,-61.100055406,14.617853328,,,,1,1,1,3.0,230-0730,23020730,['97229'],2302,['SCHŒLCHER'],['972'],['02'],['MARTINIQUE'],230-0730,Rivière Case-Navire,http://id.eaufrance.fr/CEA/230-0730,Q,2022-07-06T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.10005540649361, 14.61785332757137]}"
23160001,La rivière Fond Capot à Bellefontaine [fond-capot],REEL,-6380453.5355413,5950051.4285718,26,-61.163730513,14.681282185,,,,1,1,1,1.0,23160850,23160850,,2316,,,,,23160850,Rivière Fond Capot,http://id.eaufrance.fr/CEA/23160850,Q,2021-11-09T00:00:00Z,,,,,,,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.16373051330008, 14.681282185046795]}"
23200001,La rivière du Carbet à Fonds-Saint-Denis [fond mascret],REEL,700103.7158485,1629235.276557,39,-61.141301418,14.729517849,,,,1,1,1,1.0,232-1600,23201600,['97208'],2320,['FONDS-SAINT-DENIS'],['972'],['02'],['MARTINIQUE'],232-1600,Rivière du Carbet,http://id.eaufrance.fr/CEA/232-1600,Q,2022-07-06T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.14130141762236, 14.729517848745978]}"
23220001,La rivière du Carbet au Carbet [Fond Baise],REEL,697125.0,1627600.0,39,-61.169082937,14.714960626,,,,1,1,9,0.0,232-1600,23221600,['97204'],2322,['CARBET'],['972'],['02'],['MARTINIQUE'],232-1600,Rivière du Carbet,http://id.eaufrance.fr/CEA/232-1600,Q,2020-07-09T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.16908293736209, 14.714960626452552]}"
23280001,La Roxelane à Saint-Pierre [Pecoul],REEL,697692.3136554,1632307.2828591,39,-61.163459122,14.757457549,,,,1,1,1,1.0,232-0480,23280480,['97225'],2328,['SAINT-PIERRE'],['972'],['02'],['MARTINIQUE'],232-0480,la Roxelane,http://id.eaufrance.fr/CEA/232-0480,Q,2022-07-06T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.16345912218289, 14.757457548590104]}"
23290001,La Roxelane à Saint-Pierre [Bourg Saint Pierre],REEL,696316.2679957,1631374.2629399,39,-61.176308059,14.749127233,,,20.0,1,1,9,0.0,232-0480,23290480,['97225'],2329,['SAINT-PIERRE'],['972'],['02'],['MARTINIQUE'],232-0480,la Roxelane,http://id.eaufrance.fr/CEA/232-0480,Q,2020-09-09T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.17630805877177, 14.749127233013526]}"
24020001,La rivière du Longvilliers au Lamentin [Baleu],REEL,713643.5088685,1620423.8633081,39,-61.016305292,14.648854081,,,,1,1,9,0.0,240-0520,24020520,['97213'],2402,['LAMENTIN'],['972'],['02'],['MARTINIQUE'],240-0520,Rivière du Longvilliers,http://id.eaufrance.fr/CEA/240-0520,Q,2020-09-09T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.016305291604276, 14.648854081373269]}"
24020002,La rivière du Longvilliers [longvilliers] au Lamentin,REEL,-6371457.3129008,5932239.5749367,26,-61.009013544,14.636088193,,,,1,1,1,1.0,240-0520,24020520,,2402,,,,,240-0520,Rivière du Longvilliers,http://id.eaufrance.fr/CEA/240-0520,Q,2021-11-08T00:00:00Z,,,,,,,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.009013543697584, 14.636088193061024]}"
24040001,La Gondeau au Lamentin [Pont de Gondeau],REEL,712837.7172983,1618604.09969,39,-61.023931232,14.632474171,,,,1,1,1,1.0,24040310,24040310,['97213'],2404,['LAMENTIN'],['972'],['02'],['MARTINIQUE'],24040310,Gondeau,http://id.eaufrance.fr/CEA/24040310,Q,2022-07-06T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.02393123181065, 14.632474170694339]}"
24140001,La Jambette à Fort-de-France [Jambette],REEL,711646.8583506,1618648.3590433,39,-61.034979423,14.632967635,,,,1,1,1,1.0,24140430,24140430,['97209'],2414,['FORT-DE-FRANCE'],['972'],['02'],['MARTINIQUE'],24140430,la Jambette,http://id.eaufrance.fr/CEA/24140430,Q,2022-07-06T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.034979422520514, 14.632967634609942]}"
24230001,La rivière Madame à Fort-de-France [Pont de Chaine],REEL,707751.9745528,1616836.6274911,39,-61.071269419,14.61689841,,,11.0,1,1,9,0.0,242-0430,24230430,"['97209', '97209']",2423,"['FORT-DE-FRANCE', 'FORT-DE-FRANCE']","['972', '972']","['02', '02']","['MARTINIQUE', 'MARTINIQUE']",242-0430,Rivière Madame,http://id.eaufrance.fr/CEA/242-0430,Q,2020-09-09T00:00:00Z,,,,,,"['MARTINIQUE', 'MARTINIQUE']","{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.07126941915495, 14.616898410058214]}"
24230002,La rivière Madame à Fort-de-France [Pont de la Cartonnerie],REEL,707657.0,1616656.0,39,-61.072165027,14.615273483,,,,1,1,9,0.0,242-0430,24230430,['97209'],2423,['FORT-DE-FRANCE'],['972'],['02'],['MARTINIQUE'],242-0430,Rivière Madame,http://id.eaufrance.fr/CEA/242-0430,Q,2020-07-09T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.07216502680843, 14.615273482853578]}"
25010001,La Lézarde à Gros-Morne [Palourde],REEL,710073.4589938,1627860.3217084,39,-61.048843648,14.716331664,,,4.0,1,1,9,0.0,25010670,25010670,['97212'],2501,['GROS-MORNE'],['972'],['02'],['MARTINIQUE'],25010670,La Lézarde,http://id.eaufrance.fr/CEA/25010670,Q,2020-11-18T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.04884364849688, 14.716331663631351]}"
25030001,La Lézarde à Gros-Morne [Lézarde 2],REEL,711740.2598015,1627125.3416332,39,-61.033428439,14.709559449,,,13.0,1,1,9,0.0,25--1480,25031480,['97212'],2503,['GROS-MORNE'],['972'],['02'],['MARTINIQUE'],25--1480,La Lézarde,http://id.eaufrance.fr/CEA/25--1480,Q,2020-09-09T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.03342843864965, 14.709559449233492]}"
25030002,La Lézarde à Gros-Morne [rd-15-b- Lezarde],REEL,712524.6881274,1626448.3951476,39,-61.026200998,14.703380604,,,,1,1,1,1.0,25--1480,25031480,['97212'],2503,['GROS-MORNE'],['972'],['02'],['MARTINIQUE'],25--1480,La Lézarde,http://id.eaufrance.fr/CEA/25--1480,Q,2022-07-06T00:00:00Z,,,,,,['MARTINIQUE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-61.0262009984356, 14.703380603563797]}"
